,fighter_id,name,natinality_name,wins,losses,total_matches,win_pct,avg_gained_point,avg_skipped_point,takedown_score,takedown_success_count,total_takedown_count,takedown_success_rate,takedown_per_fight_total,average_takedown_points_per_fight,single_leg_takedown_count,single_leg_takedown_success_rate,double_leg_takedown_success_rate,double_leg_takedown_count,defense_score,action_skipped_points_per_fight,total_successful_defenses_per_fight,action_escape_rate,takedown_parter_escape_rate,pin_to_parter_escape_rate,roll_escape_rate,protection_zone_escape_rate,parterre_escape_rate,total_action_counts_per_fight,offense_score,protection_zone_counts_per_fight,action_points_per_fight,action_counts_per_fight,action_success_rate,protection_zone_success_rate,protection_zone_points_per_fight,roll_success_rate,roll_count_per_fight,roll_points_per_fight,parterre_success_rate,parterre_points_per_fight,successful_parterre_attempts_per_match,total_parterre_per_match,durability_score,defense_score_durability,offense_score_durability,takedown_score_durability,passivity_per_fight,overall_score,Completed
1737,26796,Ridong ZHANG,chn,5,6,11,0.45,2.181818181818182,4.818181818181817,,,,,0.0,0.0,,,,,,,,0.25,0.25,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1738,26800,Kairatbek TUGOLBAEV,kgz,8,9,17,0.47,3.705882352941177,3.352941176470588,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1739,26811,Di XIAO,chn,5,7,12,0.42,3.583333333333333,3.5,,,,,0.0,0.0,,,,,,,,0.13,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1740,26870,Thomas FISCHER,sui,1,4,5,0.2,1.6,7.6,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.28,0.0,,,,,0
1741,26873,Jiguur SARANTUYA,mgl,1,2,3,0.33,3.666666666666667,7.0,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.32,0.0,,,,,0
1742,27023,Chaoqiang YANG,chn,4,12,16,0.25,2.5,6.625,,,,,0.0,0.0,,,,,,,,0.2,0.5,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1743,27039,Jungbaik LEE,kor,3,3,6,0.5,4.5,2.833333333333333,,,,,0.0,0.0,,,,,,,,0.4,1.0,,,,0.5,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.25,0.68,,,,,0
1744,27071,Jahongir TURDIEV,uzb,7,10,17,0.41,3.529411764705882,3.411764705882353,,,,,0.0,0.0,,,,,,,,0.29,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1745,27109,Sajad Gholamhossein AZIZI,iri,6,2,8,0.75,9.875,3.25,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1746,27129,Sachin RANA,ind,8,9,17,0.47,3.882352941176471,3.823529411764706,,,,,0.0,0.0,,,,,,,,0.29,1.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1747,27144,Kuldeep MALIK,ind,6,11,17,0.35,3.058823529411765,6.176470588235294,,,,,0.0,0.0,,,,,,,,0.33,0.33,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1748,27208,Denys DEMYANKOV,ukr,4,3,7,0.57,2.571428571428572,2.857142857142857,,,,,0.0,0.0,,,,,,,,0.33,,,,,1.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,,,,,0
1749,27239,Georgi CHUGOSHVILI,blr,4,7,11,0.36,2.545454545454545,3.636363636363637,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1750,27489,Nikolai IZMAILOV,rus,1,2,3,0.33,1.0,6.0,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1751,27612,John Odhiambo OMONDI,ken,2,14,16,0.13,1.125,6.875,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0
1752,27738,Sami Elsayed Ali Ibrahim SAMRA,egy,3,4,7,0.43,4.0,4.142857142857143,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0
1753,27743,Mohamed Fadhel BLAGHJI,tun,9,5,14,0.64,5.571428571428571,3.928571428571429,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1754,27827,Sean Allan MOLLE,can,1,1,2,0.5,7.5,9.0,,,,,0.0,0.0,,,,,,,,0.33,0.5,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1755,27829,Ben DURBIN,usa,2,1,3,0.67,3.0,5.0,,,,,0.0,0.0,,,,,,,,0.14,0.25,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1756,27830,Ceron FRANCISCO,usa,1,2,3,0.33,3.0,8.666666666666666,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1757,27844,Diego Jesus ALMENDRAS RODRIQUEZ,chi,3,9,12,0.25,1.0,5.5,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1758,27893,Makhmudjon SHAVKATOV,uzb,5,7,12,0.42,4.666666666666666,5.083333333333333,,,,,0.0,0.0,,,,,,,,0.17,0.2,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1759,27912,Hyeokbeom GWON,kor,4,6,10,0.4,3.6,4.2,,,,,0.0,0.0,,,,,,,,0.2,0.5,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1760,27930,Yuan JIANG,chn,1,2,3,0.33,3.0,8.333333333333332,,,,,0.0,0.0,,,,,,,,0.17,,,,0.0,0.25,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.28,0.0,,,,,0
1761,28023,Aliaksandr PECHURENKA,blr,4,8,12,0.33,1.916666666666667,7.333333333333333,,,,,0.0,0.0,,,,,,,,0.25,0.0,,,,1.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.3,0.26,,,,,0
1762,28028,Maksim NEHODA,blr,12,8,20,0.6,4.9,4.1,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.32,0.0,,,,,0
1763,28030,Franko ABAZI,ita,1,1,2,0.5,5.5,9.0,,,,,,,,,,,,,,0.14,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1764,28034,Mahammadali HASANOV,aze,2,2,4,0.5,6.0,5.75,,,,,0.0,0.0,,,,,,,,0.43,1.0,,,,0.5,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1765,28040,Krasimir Plamenov KRUMOV,bul,1,2,3,0.33,3.666666666666667,4.333333333333333,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1766,28051,Erik ELOYAN,arm,1,3,4,0.25,1.75,7.25,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1767,28061,Michail IOSIFIDIS,gre,9,11,20,0.45,2.25,4.35,,,,,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1768,28062,Ondrej DADAK,cze,9,15,24,0.38,2.625,5.333333333333333,,,,,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1769,28066,Lenard Istvan BEREI,rou,8,9,17,0.47,4.235294117647058,3.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1770,28067,Artsiom SHUMSKI,blr,3,4,7,0.43,2.714285714285714,5.714285714285714,,,,,0.0,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.25,0.0,,,,,0
1771,28068,Beka MAKARIDZE,geo,4,4,8,0.5,2.75,4.5,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1772,28106,Dylan Steven GREGERSON,usa,7,4,11,0.64,5.909090909090909,3.090909090909091,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1773,28189,Abdulqosim FAYZIEV,tjk,1,4,5,0.2,3.2,9.0,,,,,0.0,0.0,,,,,,,,0.38,0.33,,,,0.5,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.32,0.5,,,,,0
1774,28212,Gurpreet SINGH,ind,8,5,13,0.62,4.692307692307692,3.384615384615385,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1775,28305,Islambek OROZBEKOV,kgz,10,15,25,0.4,4.6,5.84,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1776,28345,Mate KRASZNAI,hun,9,10,19,0.47,3.526315789473684,4.736842105263158,,,,,0.0,0.0,,,,,,,,0.33,,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.2,1.0,,,,,0
1777,28365,Tumentsogt BOLD,mgl,1,12,13,0.08,1.538461538461538,8.384615384615383,,,,,0.0,0.0,,,,,,,,0.11,0.25,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1778,28419,Dimitrios KOUPLIDIS,gre,1,2,3,0.33,3.0,6.333333333333333,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1779,28436,Konstantinos VACHLAS,gre,1,2,3,0.33,3.0,3.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1780,28437,Artsiom VALASKOVICH,blr,1,1,2,0.5,4.5,4.5,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1781,28446,Illia LAURYNOVICH,blr,3,3,6,0.5,6.166666666666666,3.333333333333333,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.25,0.0,,,,,0
1782,28448,Delian Hossein ALISHAHI,bul,5,11,16,0.31,1.6875,4.3125,,,,,0.0,0.0,,,,,0.05,,0.62,0.17,,,0.2,,0.2,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.19,0.0,,,0.0,,0
1783,28618,Boban ZIVANOVIC,srb,3,10,13,0.23,4.0,5.538461538461538,,,,,0.0,0.0,,,,,,,,0.14,0.5,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1784,28768,Michal Jacek TRACZ,pol,6,9,15,0.4,3.266666666666667,5.4,,,,,0.0,0.0,,,,,,,,0.29,1.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1785,28780,Dmytro PYSHKOV,ukr,4,5,9,0.44,4.111111111111112,3.888888888888889,,,,,0.0,0.0,,,,,,,,0.56,0.0,,,,1.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1786,28788,Yanan SUN,chn,5,4,9,0.56,5.555555555555556,3.777777777777778,,,,,0.0,0.0,,,,,,,,0.14,1.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.28,0.43,,,,,0
1787,28840,Oleksandr KOLDOVSKYI,ukr,5,5,10,0.5,3.5,3.2,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1788,28888,Baki SAHIN,tur,3,3,6,0.5,3.833333333333333,5.333333333333333,,,,,0.0,0.0,,,,,,,,0.4,0.57,,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1789,28979,Daniel CHOMANIC,svk,1,14,15,0.07,1.733333333333333,8.866666666666665,,,5.0,,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,,,0.0,2.0,1.0,0.29,,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.0,,,,,,0
1790,28990,Miljan DUKANOVIC,srb,1,2,3,0.33,3.0,6.0,,,,,,,,,,,,,,0.17,0.25,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1791,29024,Davaabandi MUNKH ERDENE,mgl,5,10,15,0.33,3.6,5.333333333333333,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1792,29028,Anuj DAHIYA,ind,1,3,4,0.25,4.25,8.0,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1793,29164,Sabah SHARIATI,aze,2,3,5,0.4,3.8,3.0,,,,,0.0,0.0,,,,,,,,0.2,,,,0.0,0.5,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,1
1794,29228,Roman ZHERNOVETSKI,isr,2,8,10,0.2,1.8,6.7,,,,,0.0,0.0,,,,,,,,0.17,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1795,29263,Vasil KHVISTANI,geo,2,3,5,0.4,4.2,6.0,,,,,0.0,0.0,,,,,,,,0.38,0.33,,,,1.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1796,29285,Mikita KAZAKOU,blr,6,4,10,0.6,3.8,5.3,,,,,0.0,0.0,,,,,,,,0.33,0.0,,,,0.5,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1797,29342,Juan Armando CANTILLO TORRES,pan,4,11,15,0.27,1.866666666666667,6.066666666666666,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1798,29396,Ilyas ABDURASHIDOV,bel,1,5,6,0.17,3.0,5.666666666666666,,,,,0.0,0.0,,,,,,,,0.17,0.33,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.25,0.0,,,,,0
1799,29440,Varuzhan ANTONYAN,arm,2,2,4,0.5,5.0,3.5,,,,,0.0,0.0,,,,,,,,0.5,,,,,0.67,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1800,29513,Injong HWANG,kor,1,3,4,0.25,3.0,7.25,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1801,29534,Bakdaulet OSSERBAY,kaz,1,4,5,0.2,2.0,5.2,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1802,29536,Shogo MUTO,jpn,1,2,3,0.33,3.333333333333333,6.666666666666666,,,,,0.0,0.0,,,,,,,,0.2,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1803,29537,Gan Erdene SODBILEG,mgl,2,4,6,0.33,1.5,6.0,,,,,0.0,0.0,,,,,,,,0.17,0.5,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1804,29556,Zhalgasov DAULET,kaz,2,2,4,0.5,2.0,4.5,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1805,29558,Toyly ORAZOV,tkm,2,7,9,0.22,2.777777777777778,7.222222222222222,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0
1806,29616,Oleksandr DIDOSHAK,ukr,1,2,3,0.33,1.333333333333333,7.666666666666665,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1807,29667,Emiliyan Veselinov LAZAROV,bul,1,7,8,0.13,1.25,6.0,,,,,0.0,0.0,,,,,,,,0.25,1.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1808,29699,Mauricio Javier SANCHEZ SALTO,ecu,2,3,5,0.4,4.2,6.0,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0
1809,29727,Yasmani ACOSTA FERNÁNDEZ,chi,2,2,4,0.5,4.0,1.5,,,,,0.0,0.0,,,,,0.0,,0.62,0.0,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,,,0.0,,0
1810,29758,Alston Jon NUTTER,usa,3,4,7,0.43,3.571428571428572,7.571428571428571,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1811,29955,Maksym YEVTUSHENKO,ukr,5,3,8,0.63,4.875,2.125,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1812,29958,Daniel Collett MILLER,usa,2,6,8,0.25,2.25,4.125,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1813,30070,Adilkhan SATAYEV,kaz,1,4,5,0.2,1.6,7.4,,,,,0.0,0.0,,,,,0.0,,0.91,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,,,0.0,,0
1814,30093,Clayton Steven PYE,can,5,5,10,0.5,3.6,5.2,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1815,30143,Gaurav DUHOON,ind,4,5,9,0.44,4.111111111111112,5.555555555555556,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1816,30151,Radoslav Plamenov GEORGIEV,bul,5,6,11,0.45,3.0,2.636363636363636,,,,,0.0,0.0,,,,,,,,0.29,1.0,,,0.2,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.25,0.0,,,,,0
1817,30170,Saiakbai USUPOV,kgz,6,6,12,0.5,5.5,4.833333333333333,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1818,30172,Merdan ALLAYAROV,tkm,2,3,5,0.4,4.6,7.2,,,,,0.0,0.0,,,,,,,,0.2,1.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1819,30173,Jui Chi HUANG,tpe,1,12,13,0.08,1.0,8.230769230769232,,,,,0.0,0.0,,,,,,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1820,30189,Andrii VLASOV,ukr,3,4,7,0.43,3.142857142857143,5.0,,,,,0.0,0.0,,,,,,,,0.25,0.33,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1821,30214,Sergiu LUPASCO,mda,1,3,4,0.25,2.75,6.75,,,,,0.0,0.0,,,,,,,,0.38,0.25,0.0,,,0.5,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1822,30250,Renato Patricio DA SILVA,bra,1,5,6,0.17,3.333333333333333,8.166666666666666,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1823,30253,Noel Alfonso TORRES CHACON,mex,2,7,9,0.22,3.555555555555556,6.444444444444445,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1824,30255,Juan Sebastian RIVERA GARCIA,col,1,6,7,0.14,1.857142857142857,9.857142857142856,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1825,30258,Marcos CARROZZINO,bra,1,7,8,0.13,2.375,9.0,,,,,0.0,0.0,,,,,,,,0.14,0.33,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1826,30541,Adam POHILEC,hun,1,6,7,0.14,1.285714285714286,7.714285714285714,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1827,30636,Rasmus LIISMA,est,1,6,7,0.14,1.142857142857143,5.285714285714286,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,,,,,0
1828,30772,Arman Norik ELOYAN,fra,1,3,4,0.25,3.0,7.0,,,,,0.0,0.0,,,,,,,,0.4,0.8,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.25,0.0,,,,,0
1829,30946,Albert YEGHIKYAN,arm,1,3,4,0.25,5.0,7.75,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1830,31005,Mangal KADYAN,ind,2,4,6,0.33,4.833333333333333,5.166666666666666,,,,,0.0,0.0,,,,,,,,0.29,0.0,,,,0.5,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1831,31006,Darioush Hassan HAZRATGHOLI ZADEH TANSEVAN,iri,3,1,4,0.75,7.5,8.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1832,31375,Kasper Nikolai OEVERBY,nor,0,4,4,0.0,1.5,8.25,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1833,31855,Drosoula TZIANAKOPOULOU,gre,0,4,4,0.0,2.0,9.25,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0
1834,31878,Rashji Leonardo MACKEY,bah,0,7,7,0.0,1.428571428571429,6.142857142857143,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1835,31936,Robert AVANESYAN,isr,0,2,2,0.0,0.5,9.5,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1836,31943,Jaqueline Saskia SCHELLIN,ger,0,3,3,0.0,3.0,9.666666666666666,,,,,0.0,0.0,,,,,,,,0.43,0.6,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1837,31973,Lester Josue ENRIQUEZ CALDERON,gua,0,3,3,0.0,0.6666666666666666,10.0,,,,,0.0,0.0,,,,,,,,0.2,0.33,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
1838,31987,Ronny Marsello MEDINA OCON,per,0,2,2,0.0,0.0,8.0,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
